,_id,number,title,user_rating,user_votes
321,58f7f1f2c88a6543d2d94af0,15.9,"I, (Annoyed Grunt)-Bot",7.2,680
322,58f7f1f2c88a6543d2d94af1,15.1,Diatribe of a Mad Housewife,7.2,672
323,58f7f1f2c88a6543d2d94af2,15.11,Margical History Tour,7.1,643
324,58f7f1f2c88a6543d2d94af3,15.12,Milhouse Doesn't Live Here Anymore,7.2,655
325,58f7f1f2c88a6543d2d94af4,15.13,Smart & Smarter,7.1,658
326,58f7f1f2c88a6543d2d94af5,15.14,The Ziff Who Came to Dinner,6.8,632
327,58f7f1f2c88a6543d2d94af6,15.15,Co-Dependent's Day,6.9,626
328,58f7f1f2c88a6543d2d94af7,15.16,The Wandering Juvie,6.9,667
329,58f7f1f2c88a6543d2d94af8,15.17,My Big Fat Geek Wedding,6.7,623
330,58f7f1f2c88a6543d2d94af9,15.18,Catch 'Em If You Can,7.0,672
331,58f7f1f2c88a6543d2d94afa,15.19,Simple Simpson,7.3,676
332,58f7f1f2c88a6543d2d94afb,15.2,The Way We Weren't,7.2,666
333,58f7f1f2c88a6543d2d94afc,15.21,Bart-Mangled Banner,6.2,660
334,58f7f1f2c88a6543d2d94afd,15.22,Fraudcast News,7.2,616
335,58f7f1f2c88a6543d2d94afe,16.1,Treehouse of Horror XV,7.4,753
336,58f7f1f2c88a6543d2d94aff,16.2,All's Fair in Oven War,7.0,638
337,58f7f1f2c88a6543d2d94b00,16.3,Sleeping with the Enemy,7.1,626
338,58f7f1f2c88a6543d2d94b01,16.4,She Used to Be My Girl,6.6,634
339,58f7f1f2c88a6543d2d94b02,16.5,Fat Man and Little Boy,7.1,604
340,58f7f1f2c88a6543d2d94b03,16.6,Midnight Rx,7.2,628
341,58f7f1f2c88a6543d2d94b04,16.7,Mommie Beerest,7.0,592
342,58f7f1f2c88a6543d2d94b05,16.8,Homer and Ned's Hail Mary Pass,6.4,654
343,58f7f1f2c88a6543d2d94b06,16.9,Pranksta Rap,6.8,672
344,58f7f1f2c88a6543d2d94b07,16.1,There's Something About Marrying,7.1,648
345,58f7f1f2c88a6543d2d94b08,16.11,On a Clear Day I Can't See My Sister,6.9,637
346,58f7f1f2c88a6543d2d94b09,16.12,Goo Goo Gai Pan,7.0,652
347,58f7f1f2c88a6543d2d94b0a,16.13,Mobile Homer,6.9,595
348,58f7f1f2c88a6543d2d94b0b,16.14,The Seven-Beer Snitch,6.9,605
349,58f7f1f2c88a6543d2d94b0c,16.15,Future-Drama,7.3,689
350,58f7f1f2c88a6543d2d94b0d,16.16,Don't Fear the Roofer,7.4,738
351,58f7f1f2c88a6543d2d94b0e,16.17,The Heartbroke Kid,7.2,625
352,58f7f1f2c88a6543d2d94b0f,16.18,A Star Is Torn,6.7,619
353,58f7f1f2c88a6543d2d94b10,16.19,Thank God It's Doomsday,7.2,641
354,58f7f1f2c88a6543d2d94b11,16.2,Home Away from Homer,7.1,605
355,58f7f1f2c88a6543d2d94b12,16.21,"The Father, the Son, and the Holy Guest Star",7.2,701
356,58f7f1f2c88a6543d2d94b13,17.1,Bonfire of the Manatees,6.2,678
357,58f7f1f2c88a6543d2d94b14,17.2,The Girl Who Slept Too Little,6.8,646
358,58f7f1f2c88a6543d2d94b15,17.3,Milhouse of Sand and Fog,7.0,617
359,58f7f1f2c88a6543d2d94b16,17.4,Treehouse of Horror XVI,7.3,721
360,58f7f1f2c88a6543d2d94b17,17.5,Marge's Son Poisoning,6.9,636
361,58f7f1f2c88a6543d2d94b18,17.6,See Homer Run,6.9,599
362,58f7f1f2c88a6543d2d94b19,17.7,The Last of the Red Hat Mamas,6.7,615
363,58f7f1f2c88a6543d2d94b1a,17.8,The Italian Bob,7.0,765
364,58f7f1f2c88a6543d2d94b1b,17.9,Simpsons Christmas Stories,6.8,613
365,58f7f1f2c88a6543d2d94b1c,17.1,Homer's Paternity Coot,6.7,617
366,58f7f1f2c88a6543d2d94b1d,17.11,We're on the Road to D'Ohwhere,6.9,597
367,58f7f1f2c88a6543d2d94b1e,17.12,My Fair Laddy,6.3,651
368,58f7f1f2c88a6543d2d94b1f,17.13,The Seemingly Never-Ending Story,7.5,711
369,58f7f1f2c88a6543d2d94b20,17.14,Bart Has Two Mommies,7.0,613
370,58f7f1f2c88a6543d2d94b21,17.15,"Homer Simpson, This Is Your Wife",6.5,907
371,58f7f1f2c88a6543d2d94b22,17.16,Million Dollar Abie,6.5,630
372,58f7f1f2c88a6543d2d94b23,17.17,"Kiss Kiss, Bang Bangalore",7.2,730
373,58f7f1f2c88a6543d2d94b24,17.18,The Wettest Stories Ever Told,6.7,602
374,58f7f1f2c88a6543d2d94b25,17.19,Girls Just Want to Have Sums,7.2,649
375,58f7f1f2c88a6543d2d94b26,17.2,Regarding Margie,6.7,608
376,58f7f1f2c88a6543d2d94b27,17.21,The Monkey Suit,7.1,655
377,58f7f1f2c88a6543d2d94b28,17.22,Homer and Marge Turn a Couple Play,6.5,646
378,58f7f1f2c88a6543d2d94b29,18.1,"The Mook, the Chef, the Wife and Her Homer",7.5,820
379,58f7f1f2c88a6543d2d94b2a,18.2,Jazzy & The Pussycats,6.7,729
380,58f7f1f2c88a6543d2d94b2b,18.3,Please Homer Don't Hammer 'em,6.7,686
381,58f7f1f2c88a6543d2d94b2c,18.4,Treehouse of Horror XVII,7.0,795
382,58f7f1f2c88a6543d2d94b2d,18.5,GI (Annoyed Grunt),6.9,718
383,58f7f1f2c88a6543d2d94b2e,18.6,Moe'N'A Lisa,6.8,664
384,58f7f1f2c88a6543d2d94b2f,18.7,Ice Cream of Margie: With the Light Blue Hair,7.0,664
385,58f7f1f2c88a6543d2d94b30,18.8,The Haw-Hawked Couple,7.2,634
386,58f7f1f2c88a6543d2d94b31,18.9,"Kill Gil, Vol. 1 & 2",6.4,678
387,58f7f1f2c88a6543d2d94b32,18.1,The Wife Aquatic,6.6,672
388,58f7f1f2c88a6543d2d94b33,18.11,Revenge Is a Dish Best Served Three Times,7.0,642
389,58f7f1f2c88a6543d2d94b34,18.12,Little Big Girl,6.9,731
390,58f7f1f2c88a6543d2d94b35,18.13,Springfield Up,7.2,683
391,58f7f1f2c88a6543d2d94b36,18.14,Yokel Chords,7.0,698
392,58f7f1f2c88a6543d2d94b37,18.15,Rome-old and Juli-eh,6.3,655
393,58f7f1f2c88a6543d2d94b38,18.16,Homerazzi,7.1,676
394,58f7f1f2c88a6543d2d94b39,18.17,Marge Gamer,7.3,743
395,58f7f1f2c88a6543d2d94b3a,18.18,The Boys of Bummer,6.3,651
396,58f7f1f2c88a6543d2d94b3b,18.19,Crook and Ladder,7.0,600
397,58f7f1f2c88a6543d2d94b3c,18.2,Stop or My Dog Will Shoot,7.0,626
398,58f7f1f2c88a6543d2d94b3d,18.21,24 Minutes,8.1,1264
399,58f7f1f2c88a6543d2d94b3e,18.22,You Kent Always Say What You Want,7.2,754
400,58f7f1f2c88a6543d2d94b3f,19.1,He Loves to Fly and He D'ohs,6.7,757
401,58f7f1f2c88a6543d2d94b40,19.2,Homer of Seville,6.6,741
402,58f7f1f2c88a6543d2d94b41,19.3,Midnight Towboy,7.2,698
403,58f7f1f2c88a6543d2d94b42,19.4,I Don't Wanna Know Why the Caged Bird Sings,6.9,677
404,58f7f1f2c88a6543d2d94b43,19.5,Treehouse of Horror XVIII,7.1,749
405,58f7f1f2c88a6543d2d94b44,19.6,Little Orphan Millie,6.6,652
406,58f7f1f2c88a6543d2d94b45,19.7,Husbands and Knives,7.1,824
407,58f7f1f2c88a6543d2d94b46,19.8,Funeral for a Fiend,7.1,734
408,58f7f1f2c88a6543d2d94b47,19.9,Eternal Moonshine of the Simpson Mind,8.1,1043
409,58f7f1f2c88a6543d2d94b48,19.1,E Pluribus Wiggum,6.9,687
410,58f7f1f2c88a6543d2d94b49,19.11,That '90s Show,6.3,1135
411,58f7f1f2c88a6543d2d94b4a,19.12,"Love, Springfieldian Style",6.6,690
412,58f7f1f2c88a6543d2d94b4b,19.13,The DeBarted,7.6,862
413,58f7f1f2c88a6543d2d94b4c,19.14,Dial 'N' for Nerder,7.2,682
414,58f7f1f2c88a6543d2d94b4d,19.15,Smoke on the Daughter,6.7,640
415,58f7f1f2c88a6543d2d94b4e,19.16,Papa Don't Leech,6.1,633
416,58f7f1f2c88a6543d2d94b4f,19.17,Apocalypse Cow,6.8,662
417,58f7f1f2c88a6543d2d94b50,19.18,Any Given Sundance,7.0,639
418,58f7f1f2c88a6543d2d94b51,19.19,Mona Leaves-a,7.1,676
419,58f7f1f2c88a6543d2d94b52,19.2,All About Lisa,6.4,585
420,58f7f1f2c88a6543d2d94b53,20.1,"Sex, Pies and Idiot Scrapes",7.2,842
421,58f7f1f2c88a6543d2d94b54,20.2,Lost Verizon,6.9,745
422,58f7f1f2c88a6543d2d94b55,20.3,"Double, Double, Boy in Trouble",6.9,693
423,58f7f1f2c88a6543d2d94b56,20.4,Treehouse of Horror XIX,7.1,830
424,58f7f1f2c88a6543d2d94b57,20.5,Dangerous Curves,6.5,672
425,58f7f1f2c88a6543d2d94b58,20.6,Homer and Lisa Exchange Cross Words,7.0,661
426,58f7f1f2c88a6543d2d94b59,20.7,Mypods and Boomsticks,7.1,786
427,58f7f1f2c88a6543d2d94b5a,20.8,The Burns and the Bees,6.5,673
428,58f7f1f2c88a6543d2d94b5b,20.9,Lisa the Drama Queen,5.9,764
429,58f7f1f2c88a6543d2d94b5c,20.1,"Take My Life, Please",7.0,651
430,58f7f1f2c88a6543d2d94b5d,20.11,How the Test Was Won,7.0,664
431,58f7f1f2c88a6543d2d94b5e,20.12,"No Loan Again, Naturally",7.0,644
432,58f7f1f2c88a6543d2d94b5f,20.13,Gone Maggie Gone,7.2,719
433,58f7f1f2c88a6543d2d94b60,20.14,In the Name of the Grandfather,6.3,680
434,58f7f1f2c88a6543d2d94b61,20.15,Wedding for Disaster,6.8,624
435,58f7f1f2c88a6543d2d94b62,20.16,Eeny Teeny Maya Moe,7.2,668
436,58f7f1f2c88a6543d2d94b63,20.17,"The Good, the Sad and the Drugly",7.2,667
437,58f7f1f2c88a6543d2d94b64,20.18,Father Knows Worst,7.0,613
438,58f7f1f2c88a6543d2d94b65,20.19,"Waverly Hills, 9021-D'Oh",7.1,680
439,58f7f1f2c88a6543d2d94b66,20.2,Four Great Women and a Manicure,6.3,652
440,58f7f1f2c88a6543d2d94b67,20.21,Coming to Homerica,7.3,714
441,58f7f1f2c88a6543d2d94b68,21.1,Homer the Whopper,7.2,758
442,58f7f1f2c88a6543d2d94b69,21.2,Bart Gets a 'Z',6.6,646
443,58f7f1f2c88a6543d2d94b6a,21.3,The Great Wife Hope,6.3,615
444,58f7f1f2c88a6543d2d94b6b,21.4,Treehouse of Horror XX,7.3,739
445,58f7f1f2c88a6543d2d94b6c,21.5,The Devil Wears Nada,6.7,611
446,58f7f1f2c88a6543d2d94b6d,21.6,Pranks and Greens,6.7,592
447,58f7f1f2c88a6543d2d94b6e,21.7,Rednecks and Broomsticks,6.9,576
448,58f7f1f2c88a6543d2d94b6f,21.8,"Oh Brother, Where Bart Thou?",7.2,600
449,58f7f1f2c88a6543d2d94b70,21.9,Thursdays with Abie,6.8,533
450,58f7f1f2c88a6543d2d94b71,21.1,Once Upon a Time in Springfield,6.7,602
451,58f7f1f2c88a6543d2d94b72,21.11,Million Dollar Maybe,7.1,588
452,58f7f1f2c88a6543d2d94b73,21.12,Boy Meets Curl,6.8,577
453,58f7f1f2c88a6543d2d94b74,21.13,The Color Yellow,6.6,553
454,58f7f1f2c88a6543d2d94b75,21.14,Postcards from the Wedge,7.1,539
455,58f7f1f2c88a6543d2d94b76,21.15,Stealing First Base,7.1,609
456,58f7f1f2c88a6543d2d94b77,21.16,The Greatest Story Ever D'ohed,5.8,737
457,58f7f1f2c88a6543d2d94b78,21.17,American History X-cellent,6.7,529
458,58f7f1f2c88a6543d2d94b79,21.18,Chief of Hearts,6.9,534
459,58f7f1f2c88a6543d2d94b7a,21.19,The Squirt and the Whale,6.9,566
460,58f7f1f2c88a6543d2d94b7b,21.2,"To Surveil, with Love",7.2,572
461,58f7f1f2c88a6543d2d94b7c,21.21,Moe Letter Blues,6.9,550
462,58f7f1f2c88a6543d2d94b7d,21.22,The Bob Next Door,7.2,603
463,58f7f1f2c88a6543d2d94b7e,21.23,Judge Me Tender,6.6,556
464,58f7f1f2c88a6543d2d94b7f,22.1,Elementary School Musical,6.3,747
465,58f7f1f2c88a6543d2d94b80,22.2,Loan-a Lisa,6.8,555
466,58f7f1f2c88a6543d2d94b81,22.3,MoneyBart,6.8,550
467,58f7f1f2c88a6543d2d94b82,22.4,Treehouse of Horror XXI,7.2,739
468,58f7f1f2c88a6543d2d94b83,22.5,"Lisa Simpson, This Isn't Your Life",7.2,531
469,58f7f1f2c88a6543d2d94b84,22.6,The Fool Monty,6.5,529
470,58f7f1f2c88a6543d2d94b85,22.7,How Munched Is That Birdie in the Window?,6.4,538
471,58f7f1f2c88a6543d2d94b86,22.8,The Fight Before Christmas,6.9,615
472,58f7f1f2c88a6543d2d94b87,22.9,Donnie Fatso,7.1,579
473,58f7f1f2c88a6543d2d94b88,22.1,Moms I'd Like to Forget,6.3,508
474,58f7f1f2c88a6543d2d94b89,22.11,Flaming Moe,6.9,574
475,58f7f1f2c88a6543d2d94b8a,22.12,Homer the Father,7.0,538
476,58f7f1f2c88a6543d2d94b8b,22.13,The Blue and the Gray,6.9,514
477,58f7f1f2c88a6543d2d94b8c,22.14,Angry Dad: The Movie,7.2,618
478,58f7f1f2c88a6543d2d94b8d,22.15,The Scorpion's Tale,6.7,536
479,58f7f1f2c88a6543d2d94b8e,22.16,A Midsummer's Nice Dream,6.1,527
480,58f7f1f2c88a6543d2d94b8f,22.17,Love Is a Many Strangled Thing,6.4,521
481,58f7f1f2c88a6543d2d94b90,22.18,The Great Simpsina,7.0,549
482,58f7f1f2c88a6543d2d94b91,22.19,The Real Housewives of Fat Tony,6.6,536
483,58f7f1f2c88a6543d2d94b92,22.2,Homer Scissorhands,7.2,536
484,58f7f1f2c88a6543d2d94b93,22.21,500 Keys,7.2,562
485,58f7f1f2c88a6543d2d94b94,22.22,The Ned-Liest Catch,7.0,541
486,58f7f1f2c88a6543d2d94b95,23.1,The Falcon and the D'Ohman,7.1,729
487,58f7f1f2c88a6543d2d94b96,23.2,Bart Stops to Smell the Roosevelts,7.0,590
488,58f7f1f2c88a6543d2d94b97,23.3,Treehouse of Horror XXII,6.6,702
489,58f7f1f2c88a6543d2d94b98,23.4,Replaceable You,6.7,535
490,58f7f1f2c88a6543d2d94b99,23.5,The Food Wife,7.2,617
491,58f7f1f2c88a6543d2d94b9a,23.6,The Book Job,7.8,781
492,58f7f1f2c88a6543d2d94b9b,23.7,The Man in the Blue Flannel Pants,6.8,537
493,58f7f1f2c88a6543d2d94b9c,23.8,The Ten-Per-Cent Solution,6.2,519
494,58f7f1f2c88a6543d2d94b9d,23.9,Holidays of Future Passed,8.2,1007
495,58f7f1f2c88a6543d2d94b9e,23.1,Politically Inept with Homer,6.1,600
496,58f7f1f2c88a6543d2d94b9f,23.11,The D'oh-cial Network,7.1,605
497,58f7f1f2c88a6543d2d94ba0,23.12,Moe Goes from Rags to Riches,5.8,610
498,58f7f1f2c88a6543d2d94ba1,23.13,The Daughter Also Rises,6.4,532
499,58f7f1f2c88a6543d2d94ba2,23.14,At Long Last Leave,7.0,630
500,58f7f1f2c88a6543d2d94ba3,23.15,Exit Through the Kwik-E-Mart,6.9,468
501,58f7f1f2c88a6543d2d94ba4,23.16,How I Wet Your Mother,7.3,613
502,58f7f1f2c88a6543d2d94ba5,23.17,"Them, Robot",7.1,548
503,58f7f1f2c88a6543d2d94ba6,23.18,Beware My Cheating Bart,7.1,520
504,58f7f1f2c88a6543d2d94ba7,23.19,A Totally Fun Thing Bart Will Never Do Again,7.4,625
505,58f7f1f2c88a6543d2d94ba8,23.2,The Spy Who Learned Me,6.9,447
506,58f7f1f2c88a6543d2d94ba9,23.21,Ned 'N' Edna's Blend,6.7,457
507,58f7f1f2c88a6543d2d94baa,23.22,Lisa Goes Gaga,4.4,1354
508,58f7f1f2c88a6543d2d94bab,24.1,Moonshine River,6.5,648
509,58f7f1f2c88a6543d2d94bac,24.2,Treehouse of Horror XXIII,7.3,662
510,58f7f1f2c88a6543d2d94bad,24.3,Adventures in Baby-Getting,6.9,504
511,58f7f1f2c88a6543d2d94bae,24.4,Gone Abie Gone,6.7,461
512,58f7f1f2c88a6543d2d94baf,24.5,Penny-Wiseguys,6.3,468
513,58f7f1f2c88a6543d2d94bb0,24.6,A Tree Grows in Springfield,6.5,475
514,58f7f1f2c88a6543d2d94bb1,24.7,The Day the Earth Stood Cool,7.1,546
515,58f7f1f2c88a6543d2d94bb2,24.8,To Cur with Love,7.2,491
516,58f7f1f2c88a6543d2d94bb3,24.9,Homer Goes to Prep School,6.8,456
517,58f7f1f2c88a6543d2d94bb4,24.1,A Test Before Trying,7.0,454
518,58f7f1f2c88a6543d2d94bb5,24.11,Changing of the Guardian,6.6,452
519,58f7f1f2c88a6543d2d94bb6,24.12,Love Is a Many Splintered Thing,6.4,526
520,58f7f1f2c88a6543d2d94bb7,24.13,Hardly Kirk-ing,7.0,458
521,58f7f1f2c88a6543d2d94bb8,24.14,Gorgeous Grampa,6.2,467
522,58f7f1f2c88a6543d2d94bb9,24.15,"Black-Eyed, Please",7.0,469
523,58f7f1f2c88a6543d2d94bba,24.16,Dark Knight Court,7.1,467
524,58f7f1f2c88a6543d2d94bbb,24.17,What Animated Women Want,6.5,473
525,58f7f1f2c88a6543d2d94bbc,24.18,Pulpit Friction,6.5,454
526,58f7f1f2c88a6543d2d94bbd,24.19,Whiskey Business,6.8,413
527,58f7f1f2c88a6543d2d94bbe,24.2,The Fabulous Faker Boy,6.3,457
528,58f7f1f2c88a6543d2d94bbf,24.21,The Saga of Carl,7.1,521
529,58f7f1f2c88a6543d2d94bc0,24.22,Dangers on a Train,7.0,445
530,58f7f1f2c88a6543d2d94bc1,25.1,Homerland,7.0,695
531,58f7f1f2c88a6543d2d94bc2,25.2,Treehouse of Horror XXIV,7.1,714
532,58f7f1f2c88a6543d2d94bc3,25.3,Four Regrettings and a Funeral,6.4,530
533,58f7f1f2c88a6543d2d94bc4,25.4,YOLO,6.6,539
534,58f7f1f2c88a6543d2d94bc5,25.5,Labor Pains,7.0,486
535,58f7f1f2c88a6543d2d94bc6,25.6,The Kid Is Alright,6.5,512
536,58f7f1f2c88a6543d2d94bc7,25.7,Yellow Subterfuge,7.0,486
537,58f7f1f2c88a6543d2d94bc8,25.8,White Christmas Blues,6.5,490
538,58f7f1f2c88a6543d2d94bc9,25.9,Steal This Episode,7.6,711
539,58f7f1f2c88a6543d2d94bca,25.1,Married to the Blob,7.1,522
540,58f7f1f2c88a6543d2d94bcb,25.11,Specs and the City,7.2,478
541,58f7f1f2c88a6543d2d94bcc,25.12,Diggs,6.4,522
542,58f7f1f2c88a6543d2d94bcd,25.13,The Man Who Grew Too Much,6.7,516
543,58f7f1f2c88a6543d2d94bce,25.14,The Winter of His Content,6.7,453
544,58f7f1f2c88a6543d2d94bcf,25.15,The War of Art,6.9,460
545,58f7f1f2c88a6543d2d94bd0,25.16,You Don't Have to Live Like a Referee,6.9,479
546,58f7f1f2c88a6543d2d94bd1,25.17,Luca$,6.5,461
547,58f7f1f2c88a6543d2d94bd2,25.18,Days of Future Future,7.0,564
548,58f7f1f2c88a6543d2d94bd3,25.19,What to Expect When Bart's Expecting,5.8,488
549,58f7f1f2c88a6543d2d94bd4,25.2,Brick Like Me,7.7,792
550,58f7f1f2c88a6543d2d94bd5,25.21,Pay Pal,6.7,448
551,58f7f1f2c88a6543d2d94bd6,25.22,The Yellow Badge of Cowardge,6.7,461
552,58f7f1f2c88a6543d2d94bd7,26.1,Clown in the Dumps,5.8,706
553,58f7f1f2c88a6543d2d94bd8,26.2,The Wreck of the Relationship,6.9,543
554,58f7f1f2c88a6543d2d94bd9,26.3,Super Franchise Me,6.4,503
555,58f7f1f2c88a6543d2d94bda,26.4,Treehouse of Horror XXV,7.3,679
556,58f7f1f2c88a6543d2d94bdb,26.5,Opposites A-Frack,6.3,488
557,58f7f1f2c88a6543d2d94bdc,26.6,Simpsorama,7.9,1056
558,58f7f1f2c88a6543d2d94bdd,26.7,Blazed and Confused,6.9,509
559,58f7f1f2c88a6543d2d94bde,26.8,Covercraft,6.5,480
560,58f7f1f2c88a6543d2d94bdf,26.9,I Won't Be Home for Christmas,6.8,475
561,58f7f1f2c88a6543d2d94be0,26.1,The Man Who Came to Be Dinner,6.8,628
562,58f7f1f2c88a6543d2d94be1,26.11,Bart's New Friend,7.3,484
563,58f7f1f2c88a6543d2d94be2,26.12,The Musk Who Fell to Earth,5.9,494
564,58f7f1f2c88a6543d2d94be3,26.13,Walking Big & Tall,6.3,416
565,58f7f1f2c88a6543d2d94be4,26.14,My Fare Lady,6.7,401
566,58f7f1f2c88a6543d2d94be5,26.15,The Princess Guide,6.6,419
567,58f7f1f2c88a6543d2d94be6,26.16,Sky Police,6.8,426
568,58f7f1f2c88a6543d2d94be7,26.17,Waiting for Duffman,6.7,417
569,58f7f1f2c88a6543d2d94be8,26.18,Peeping Mom,6.7,376
570,58f7f1f2c88a6543d2d94be9,26.19,The Kids Are All Fight,6.8,393
571,58f7f1f2c88a6543d2d94bea,26.2,Let's Go Fly a Coot,6.3,375
572,58f7f1f2c88a6543d2d94beb,26.21,Bull-E,6.8,381
573,58f7f1f2c88a6543d2d94bec,26.22,Mathlete's Feat,6.9,385
574,58f7f1f2c88a6543d2d94bed,27.1,Every Man's Dream,5.9,617
575,58f7f1f2c88a6543d2d94bee,27.2,'Cue Detective,6.7,459
576,58f7f1f2c88a6543d2d94bef,27.3,Puffless,7.2,476
577,58f7f1f2c88a6543d2d94bf0,27.4,Halloween of Horror,7.5,554
578,58f7f1f2c88a6543d2d94bf1,27.5,Treehouse of Horror XXVI,6.8,474
579,58f7f1f2c88a6543d2d94bf2,27.6,Friend with Benefit,6.8,399
580,58f7f1f2c88a6543d2d94bf3,27.7,"Lisa with an ""S""",6.2,393
581,58f7f1f2c88a6543d2d94bf4,27.8,Paths of Glory,7.1,383
582,58f7f1f2c88a6543d2d94bf5,27.9,Barthood,8.4,873
583,58f7f1f3c88a6543d2d94bf6,27.1,The Girl Code,6.7,439
584,58f7f1f3c88a6543d2d94bf7,27.11,Teenage Mutant Milk-Caused Hurdles,6.8,383
585,58f7f1f3c88a6543d2d94bf8,27.12,Much Apu About Something,6.7,348
586,58f7f1f3c88a6543d2d94bf9,27.13,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,6.3,329
587,58f7f1f3c88a6543d2d94bfa,27.14,Gal of Constant Sorrow,6.6,373
588,58f7f1f3c88a6543d2d94bfb,27.15,Lisa the Veterinarian,6.3,309
589,58f7f1f3c88a6543d2d94bfc,27.16,The Marge-ian Chronicles,7.2,343
590,58f7f1f3c88a6543d2d94bfd,27.17,The Burns Cage,6.4,322
591,58f7f1f3c88a6543d2d94bfe,27.18,How Lisa Got Her Marge Back,6.2,299
592,58f7f1f3c88a6543d2d94bff,27.19,Fland Canyon,7.1,305
593,58f7f1f3c88a6543d2d94c00,27.2,To Courier with Love,6.7,262
594,58f7f1f3c88a6543d2d94c01,27.21,Simprovised,6.3,306
595,58f7f1f3c88a6543d2d94c02,27.22,Orange Is the New Yellow,6.8,298
596,58f7f1f3c88a6543d2d94c03,28.1,Monty Burns' Fleeing Circus,6.3,346
597,58f7f1f3c88a6543d2d94c04,28.2,Friends and Family,6.8,296
598,58f7f1f3c88a6543d2d94c05,28.3,The Town,7.3,306
599,58f7f1f3c88a6543d2d94c06,28.4,Treehouse of Horror XXVII,7.1,371
600,58f7f1f3c88a6543d2d94c07,28.5,Trust But Clarify,6.5,253
601,58f7f1f3c88a6543d2d94c08,28.6,There Will Be Buds,6.9,252
602,58f7f1f3c88a6543d2d94c09,28.7,Havana Wild Weekend,6.1,247
603,58f7f1f3c88a6543d2d94c0a,28.8,Dad Behavior,6.8,230
604,58f7f1f3c88a6543d2d94c0b,28.9,The Last Traction Hero,6.5,214
605,58f7f1f3c88a6543d2d94c0c,28.1,The Nightmare After Krustmas,5.9,221
606,58f7f1f3c88a6543d2d94c0d,28.11,Pork and Burns,7.0,214
607,58f7f1f3c88a6543d2d94c0e,28.12,The Great Phatsby,6.4,307
608,58f7f1f3c88a6543d2d94c0f,28.14,Fatzcarraldo,6.2,189
609,58f7f1f3c88a6543d2d94c10,28.15,The Cad and the Hat,6.3,176
610,58f7f1f3c88a6543d2d94c11,28.16,Kamp Krustier,6.6,157
611,58f7f1f3c88a6543d2d94c12,28.17,22 for 30,6.6,166
612,58f7f1f3c88a6543d2d94c13,28.18,A Father's Watch,6.9,144
613,58f7f1f3c88a6543d2d94c14,28.19,The Caper Chase,5.9,128
614,58f7f345c88a6544474fdb84,1.1,Simpsons Roasting on an Open Fire,8.2,3948
615,58f7f345c88a6544474fdb85,1.2,Bart the Genius,7.8,2145
616,58f7f345c88a6544474fdb86,1.3,Homer's Odyssey,7.5,1860
617,58f7f345c88a6544474fdb87,1.4,There's No Disgrace Like Home,7.8,1849
618,58f7f345c88a6544474fdb88,1.5,Bart the General,8.1,1880
619,58f7f345c88a6544474fdb89,1.6,Moaning Lisa,7.6,1819
620,58f7f345c88a6544474fdb8a,1.7,The Call of the Simpsons,7.9,1771
621,58f7f345c88a6544474fdb8b,1.8,The Telltale Head,7.7,1716
622,58f7f345c88a6544474fdb8c,1.9,Life on the Fast Lane,7.5,1718
623,58f7f345c88a6544474fdb8d,1.1,Homer's Night Out,7.4,1646
624,58f7f345c88a6544474fdb8e,1.11,The Crepes of Wrath,7.8,1674
625,58f7f345c88a6544474fdb8f,1.12,Krusty Gets Busted,8.3,1860
626,58f7f345c88a6544474fdb90,1.13,Some Enchanted Evening,7.9,1702
627,58f7f345c88a6544474fdb91,2.1,Bart Gets an F,8.2,1796
628,58f7f345c88a6544474fdb92,2.2,Simpson and Delilah,8.3,1741
629,58f7f345c88a6544474fdb93,2.3,Treehouse of Horror I,8.2,1957
630,58f7f345c88a6544474fdb94,2.4,Two Cars in Every Garage and Three Eyes on Every Fish,8.1,1595
631,58f7f345c88a6544474fdb95,2.5,Dancin' Homer,7.5,1510
632,58f7f345c88a6544474fdb96,2.6,Dead Putting Society,8.0,1497
633,58f7f345c88a6544474fdb97,2.7,Bart vs. Thanksgiving,7.7,1448
634,58f7f345c88a6544474fdb98,2.8,Bart the Daredevil,8.4,1661
635,58f7f345c88a6544474fdb99,2.9,Itchy and Scratchy and Marge,8.1,1527
636,58f7f345c88a6544474fdb9a,2.1,Bart Gets Hit by a Car,7.8,1468
637,58f7f345c88a6544474fdb9b,2.11,"One Fish, Two Fish, Blowfish, Blue Fish",8.8,1846
638,58f7f345c88a6544474fdb9c,2.12,The Way We Was,8.2,1526
639,58f7f345c88a6544474fdb9d,2.13,Homer vs. Lisa and the 8th Commandment,8.0,1446
640,58f7f345c88a6544474fdb9e,2.14,Principal Charming,7.5,1354
641,58f7f345c88a6544474fdb9f,2.15,"Oh Brother, Where Art Thou?",8.2,1539
642,58f7f345c88a6544474fdba0,2.16,Bart's Dog Gets an F,7.5,1375
643,58f7f345c88a6544474fdba1,2.17,Old Money,7.6,1354
644,58f7f345c88a6544474fdba2,2.18,Brush with Greatness,8.0,1364
645,58f7f345c88a6544474fdba3,2.19,Lisa's Substitute,8.5,1829
646,58f7f345c88a6544474fdba4,2.2,The War of the Simpsons,7.9,1356
647,58f7f345c88a6544474fdba5,2.21,Three Men and a Comic Book,8.4,1510
648,58f7f345c88a6544474fdba6,2.22,Blood Feud,8.0,1339
